file,line,current_cerr,message_template,context_function,classification,tag_composition,proposed_enum_name,wording_change
src/ast/ast_simulate.cpp,3971,,simulate macro <var>::<var> failed to simulate,Program::simulate,primary,runtime | macro,runtime_macro,missing cerr; suggest macro_failed
src/ast/ast_typedecl.cpp,3785,,expecting '<',MangledNameParser::parseAnyNameInBrackets,internal,internal | name,internal_name,DAS_VERIFY-only; not Program::error
src/ast/ast_typedecl.cpp,3788,,expecting '>',MangledNameParser::parseAnyNameInBrackets,internal,internal | name,internal_name,DAS_VERIFY-only; not Program::error
src/ast/ast_typedecl.cpp,3807,,expecting ']',MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,"DAS_VERIFY-only; typo: missing closing apostrophe in 'expecting '\]'"
src/ast/ast_typedecl.cpp,3817,,expecting '<',MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,3820,,expecting '>',MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,3828,,expecting '<',MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,3831,,expecting '>',MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,3859,,unresolved annotation '<var>',MangledNameParser::parseTypeFromMangledName,internal,internal | annotation,internal_annotation,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,3861,,'<var>' is not a handled type,MangledNameParser::parseTypeFromMangledName,internal,internal | annotation,internal_annotation,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,3874,,unknown structure '<var>',MangledNameParser::parseTypeFromMangledName,internal,internal | structure,internal_structure,"DAS_VERIFY-only; logic-bug: condition is `stt.size()==1` but message says 'unknown' — should be ==0"
src/ast/ast_typedecl.cpp,3885,,expecting ';' or '>',MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,3887,,expecting '>',MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,3901,,expecting '>',MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,3930,,unresolved enumeration '<var>',MangledNameParser::parseTypeFromMangledName,internal,internal | enumeration,internal_enumeration,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,3945,,unsupported mangled name format - expecting fake...,MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,4065,,expecting '-[]',MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,4072,,unsupported mangled name format - expecting remove trait,MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_typedecl.cpp,4107,,unsupported mangled name format symbol,MangledNameParser::parseTypeFromMangledName,internal,internal | type,internal_type,DAS_VERIFY-only
src/ast/ast_validate.cpp,71,unspecified,validate_ast: duplicate TypeDecl (gc_id=<var>) <var>,ValidateAstVisitor::reportDuplicateTypeDecl,internal,internal | type,internal_type,
src/ast/ast_validate.cpp,82,unspecified,validate_ast: duplicate Expression (gc_id=<var>),ValidateAstVisitor::reportDuplicateExpression,internal,internal | expression,internal_expression,
src/ast/ast_validate.cpp,294,unspecified,validate_ast: TypeDecl (gc_id=<var>) not reached by visitor: <var>,Program::validateAst,internal,internal | type,internal_type,
src/ast/ast_validate.cpp,302,unspecified,validate_ast: Expression (gc_id=<var>) not reached by visitor: <var>,Program::validateAst,internal,internal | expression,internal_expression,
src/ast/ast_parse.cpp,777,,<file> not found,parseDaScript,primary,lookup | file,lookup_file,
src/ast/ast_parse.cpp,870,module_does_not_have_a_name,Module <file> is not setup correctly for macros,parseDaScript,primary,missing | module | name,missing_module_name,
src/ast/ast_parse.cpp,975,module_does_not_have_a_name,Module <name> is not setup correctly for AOT,aotModuleHasName,primary,missing | module | name,missing_module_name,
src/ast/ast_parse.cpp,998,module_required_from_shared,Shared module <name> has incorrect dependency type,canShareModule,primary,invalid | module | require,invalid_module_require,
src/ast/ast_parse.cpp,1149,module_not_found,<aggregated prerequisite errors>,reportPrerequisitesErrors,primary,lookup | module,lookup_module,
src/ast/ast_parse.cpp,1241,syntax_error,internal error: failed to build builtin.das,compileDaScript,internal,internal | module,internal_module,recategorize: not a syntax error
src/ast/ast_parse.cpp,1249,syntax_error,internal error,compileDaScript,internal,internal | module,internal_module,recategorize: not a syntax error; vague text — name the failing module
src/ast/ast_parse.cpp,1258,module_not_found,Several modules with invalid names,compileDaScript,primary,already_declared | module,already_declared_module,recategorize: collision not lookup
src/ast/ast_parse.cpp,1267,module_not_found,Module '<name>' required for another builtin module,compileDaScript,primary,already_declared | module,already_declared_module,recategorize: collision not lookup
src/parser/ds2_lexer.lpp,89,syntax_error,can't open <file>,line directive action,primary,lookup | file,lookup_file,
src/parser/ds2_lexer.lpp,97,invalid_line_directive,can't process line directive <text>,line directive action,primary,invalid | line,invalid_line,
src/parser/ds2_lexer.lpp,101,unexpected_close_comment,Unexpected */,'*/' rule,primary,invalid | line,invalid_line,UNCLASSIFIED:comment subject — propose 'comment'
src/parser/ds2_lexer.lpp,158,comment_contains_eof,end of file encountered inside c-style comment,c_comment EOF,primary,exceeds | file,exceeds_file,
src/parser/ds2_lexer.lpp,162,string_constant_exceeds_file,reader constant exceeds file,reader EOF,primary,exceeds | file,exceeds_file,
src/parser/ds2_lexer.lpp,182,nested_string_constant,nested string constants are not allowed,strb '{' rule,primary,invalid | string,invalid_string,UNCLASSIFIED:string subject
src/parser/ds2_lexer.lpp,191,string_constant_exceeds_file,string constant exceeds file,strb EOF,primary,exceeds | file,exceeds_file,
src/parser/ds2_lexer.lpp,217,string_constant_exceeds_file,string format exceeds file,strfmt EOF,primary,exceeds | file,exceeds_file,
src/parser/ds2_lexer.lpp,244,syntax_error,can't open <file>,include rule,primary,lookup | file,lookup_file,
src/parser/ds2_lexer.lpp,420,integer_constant_out_of_range,uint64 constant out of range,uint64 literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,431,integer_constant_out_of_range,int64 constant out of range,int64 literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,443,integer_constant_out_of_range,uint8 constant out of range,uint8 literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,455,integer_constant_out_of_range,uint constant out of range,uint literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,466,integer_constant_out_of_range,int constant out of range,int literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,481,integer_constant_out_of_range,int constant out of range,int hex/oct literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,492,integer_constant_out_of_range,uint64 constant out of range,uint64 hex literal,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,503,integer_constant_out_of_range,int64 constant out of range,int64 hex literal,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,516,integer_constant_out_of_range,uint8 constant out of range,uint8 hex literal,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,525,integer_constant_out_of_range,uint constant out of range,uint hex literal,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,537,integer_constant_out_of_range,uint constant out of range,uint hex literal (alt),primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,546,floating_point_constant_out_of_range,float constant out of range,float literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,555,floating_point_constant_out_of_range,float constant out of range,float literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,565,floating_point_constant_out_of_range,float constant out of range,float literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,574,floating_point_constant_out_of_range,float constant out of range,float literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,583,floating_point_constant_out_of_range,double constant out of range,double literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,592,floating_point_constant_out_of_range,double constant out of range,double literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,601,floating_point_constant_out_of_range,double constant out of range,double literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,610,floating_point_constant_out_of_range,double constant out of range,double exp-form literal,primary,exceeds | constant,exceeds_constant,
src/parser/ds2_lexer.lpp,618,mismatching_parentheses,mismatching parentheses,')' rule,primary,mismatching | parens,mismatching_parens,
src/parser/ds2_lexer.lpp,630,mismatching_parentheses,mismatching square braces,']' rule,primary,mismatching | parens,mismatching_parens,recategorize: square braces are not parens; propose mismatching_square_brackets
src/parser/ds2_lexer.lpp,651,mismatching_curly_bracers,mismatching curly braces,'}' rule,primary,mismatching | curly_bracers,mismatching_curly_bracers,wording: 'bracers' -> 'brackets' (also rename enum)
src/parser/ds2_lexer.lpp,809,,mismatching keyword <kwd> in module <mod>,das2_collect_keywords,primary,mismatching | name | module,mismatching_module_name,UNCLASSIFIED:keyword subject; missing cerr — defaults to unspecified
src/parser/ds2_lexer.lpp,819,,mismatching type function <fn> in module <mod>,das2_collect_keywords,primary,mismatching | name | module,mismatching_module_name,UNCLASSIFIED:keyword/type_function subject; missing cerr — defaults to unspecified
src/parser/ds2_parser.ypp,569,syntax_error,module name has to be first declaration,program rule,primary,invalid | module,invalid_module,recategorize: ordering not syntax_error
src/parser/ds2_parser.ypp,628,module_already_has_a_name,this module already has a name <name>,module_declaration,primary,already_declared | module | name,already_declared_module_name,
src/parser/ds2_parser.ypp,669,invalid_escape_sequence,invalid escape sequence,string_builder_body,primary,invalid | escape,invalid_escape,
src/parser/ds2_parser.ypp,722,unsupported_read_macro,reader macro <name> not found,expr_reader,primary,lookup | macro,lookup_macro,
src/parser/ds2_parser.ypp,729,unsupported_read_macro,too many options for the reader macro <name>,expr_reader,primary,ambiguous | macro,ambiguous_macro,
src/parser/ds2_parser.ypp,732,syntax_error,expecting ~ after the reader macro,expr_reader,primary,invalid | macro,invalid_macro,
src/parser/ds2_parser.ypp,763,invalid_option,option <name> is not allowed here,options_declaration,primary,invalid | options,invalid_options,
src/parser/ds2_parser.ypp,1161,invalid_annotation,annotation <name> is not found,annotation_declaration_basic,primary,lookup | annotation,lookup_annotation,recategorize: it's a lookup miss not invalid
src/parser/ds2_parser.ypp,1166,invalid_annotation,annotation <name> is not allowed here,annotation_declaration_basic,primary,invalid | annotation,invalid_annotation,
src/parser/ds2_parser.ypp,1179,invalid_annotation,annotation <name> is not found,annotation_declaration_basic (with args),primary,lookup | annotation,lookup_annotation,recategorize: it's a lookup miss not invalid
src/parser/ds2_parser.ypp,1184,invalid_annotation,annotation <name> is not allowed here,annotation_declaration_basic (with args),primary,invalid | annotation,invalid_annotation,
src/parser/ds2_parser.ypp,1199,invalid_annotation,can only run logical operations on contracts,annotation_declaration ('!'),primary,invalid | annotation,invalid_annotation,
src/parser/ds2_parser.ypp,1209,invalid_annotation,can only run logical operations on contracts,annotation_declaration (&&),primary,invalid | annotation,invalid_annotation,
src/parser/ds2_parser.ypp,1214,invalid_annotation,can only run logical operations on contracts,annotation_declaration (&&),primary,invalid | annotation,invalid_annotation,
src/parser/ds2_parser.ypp,1224,invalid_annotation,can only run logical operations on contracts,annotation_declaration (||),primary,invalid | annotation,invalid_annotation,
src/parser/ds2_parser.ypp,1229,invalid_annotation,can only run logical operations on contracts,annotation_declaration (||),primary,invalid | annotation,invalid_annotation,
src/parser/ds2_parser.ypp,1239,invalid_annotation,can only run logical operations on contracts,annotation_declaration (^^),primary,invalid | annotation,invalid_annotation,
src/parser/ds2_parser.ypp,1244,invalid_annotation,can only run logical operations on contracts,annotation_declaration (^^),primary,invalid | annotation,invalid_annotation,
src/parser/ds2_parser.ypp,1440,function_already_declared,function is already defined <mangled>,global_function_declaration,primary,already_declared | function,already_declared_function,
src/parser/ds2_parser.ypp,2798,enumeration_value_already_declared,enumeration already declared <name>,enum_list,primary,already_declared | enumerator,already_declared_enumerator,wording: 'enumeration already declared' -> 'enumeration value already declared'
src/parser/ds2_parser.ypp,2810,enumeration_value_already_declared,enumeration already declared <name>,enum_list,primary,already_declared | enumerator,already_declared_enumerator,wording: 'enumeration already declared' -> 'enumeration value already declared'
src/parser/ds2_parser.ypp,2841,invalid_type,alias cannot be defined in terms of another alias <name>,single_alias,primary,invalid | type_alias,invalid_type_alias,
src/parser/ds2_parser.ypp,2846,type_alias_already_declared,type alias is already defined <name>,single_alias,primary,already_declared | type_alias,already_declared_type_alias,
src/parser/ds2_parser.ypp,3191,invalid_type,only <n> different bits are allowed in a bitfield,bitfield_type_declaration,primary,exceeds | bitfield,exceeds_bitfield,recategorize: it's exceeds not invalid_type
src/parser/ds2_parser.ypp,3240,invalid_type,type declaration can't be used as array base type,type_declaration_no_options,primary,invalid | array | type,invalid_array_type,
src/parser/ds2_parser.ypp,3243,invalid_type,macro can't be used as array base type,type_declaration_no_options,primary,invalid | array | type,invalid_array_type,
src/parser/ds2_parser.ypp,3513,type_alias_already_declared,type alias is already defined <name>,tuple_alias_declaration,primary,already_declared | type_alias,already_declared_type_alias,
src/parser/ds2_parser.ypp,3552,type_alias_already_declared,type alias is already defined <name>,variant_alias_declaration,primary,already_declared | type_alias,already_declared_type_alias,
src/parser/ds2_parser.ypp,3594,invalid_type,only <n> different bits are allowed in a bitfield,bitfield_alias_declaration,primary,exceeds | bitfield,exceeds_bitfield,recategorize: it's exceeds not invalid_type
src/parser/ds2_parser.ypp,3603,type_alias_already_declared,type alias is already defined <name>,bitfield_alias_declaration,primary,already_declared | type_alias,already_declared_type_alias,
src/parser/ds2_parser.ypp,4036,,(dispatcher) das2_yyfatalerror,das2_yyfatalerror,primary,invalid | expression,invalid_expression,UNCLASSIFIED:dispatcher — cerr passed through from caller
src/parser/ds2_parser.ypp,4042,syntax_error,(dispatcher) das2_yyerror default,das2_yyerror,primary,invalid | expression,invalid_expression,UNCLASSIFIED:dispatcher — defaults to syntax_error when caller passes none
src/parser/ds_lexer.lpp,89,syntax_error,can't open <file>,line directive action,primary,lookup | file,lookup_file,
src/parser/ds_lexer.lpp,97,invalid_line_directive,can't process line directive <text>,line directive action,primary,invalid | line,invalid_line,
src/parser/ds_lexer.lpp,101,unexpected_close_comment,Unexpected */,'*/' rule (indent),primary,invalid | line,invalid_line,UNCLASSIFIED:comment subject — propose 'comment'
src/parser/ds_lexer.lpp,111,unexpected_close_comment,Unexpected */,'*/' rule (normal),primary,invalid | line,invalid_line,UNCLASSIFIED:comment subject — propose 'comment'
src/parser/ds_lexer.lpp,182,comment_contains_eof,end of file encountered inside c-style comment,c_comment EOF,primary,exceeds | file,exceeds_file,
src/parser/ds_lexer.lpp,186,string_constant_exceeds_file,reader constant exceeds file,reader EOF,primary,exceeds | file,exceeds_file,
src/parser/ds_lexer.lpp,206,nested_string_constant,nested string constants are not allowed,strb '{' rule,primary,invalid | string,invalid_string,UNCLASSIFIED:string subject
src/parser/ds_lexer.lpp,215,string_constant_exceeds_file,string constant exceeds file,strb EOF,primary,exceeds | file,exceeds_file,
src/parser/ds_lexer.lpp,242,string_constant_exceeds_file,string format exceeds file,strfmt EOF,primary,exceeds | file,exceeds_file,
src/parser/ds_lexer.lpp,297,syntax_error,invalid indentation,indent rule,primary,invalid | line,invalid_line,UNCLASSIFIED:indentation subject; missing cerr — defaults to syntax_error
src/parser/ds_lexer.lpp,304,syntax_error,invalid indentation,indent rule,primary,invalid | line,invalid_line,UNCLASSIFIED:indentation subject; missing cerr — defaults to syntax_error
src/parser/ds_lexer.lpp,365,syntax_error,can't open <file>,include rule,primary,lookup | file,lookup_file,
src/parser/ds_lexer.lpp,553,integer_constant_out_of_range,uint64 constant out of range,uint64 literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,564,integer_constant_out_of_range,int64 constant out of range,int64 literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,576,integer_constant_out_of_range,uint8 constant out of range,uint8 literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,588,integer_constant_out_of_range,uint constant out of range,uint literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,599,integer_constant_out_of_range,int constant out of range,int literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,614,integer_constant_out_of_range,int constant out of range,int hex/oct literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,625,integer_constant_out_of_range,uint64 constant out of range,uint64 hex literal,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,636,integer_constant_out_of_range,int64 constant out of range,int64 hex literal,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,649,integer_constant_out_of_range,uint8 constant out of range,uint8 hex literal,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,658,integer_constant_out_of_range,uint constant out of range,uint hex literal,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,670,integer_constant_out_of_range,uint constant out of range,uint hex literal (alt),primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,679,floating_point_constant_out_of_range,float constant out of range,float literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,688,floating_point_constant_out_of_range,float constant out of range,float literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,698,floating_point_constant_out_of_range,float constant out of range,float literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,707,floating_point_constant_out_of_range,float constant out of range,float literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,716,floating_point_constant_out_of_range,double constant out of range,double literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,725,floating_point_constant_out_of_range,double constant out of range,double literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,734,floating_point_constant_out_of_range,double constant out of range,double literal rule,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,743,floating_point_constant_out_of_range,double constant out of range,double exp-form literal,primary,exceeds | constant,exceeds_constant,
src/parser/ds_lexer.lpp,751,mismatching_parentheses,mismatching parentheses,')' rule,primary,mismatching | parens,mismatching_parens,
src/parser/ds_lexer.lpp,763,mismatching_parentheses,mismatching square braces,']' rule,primary,mismatching | parens,mismatching_parens,recategorize: square braces are not parens; propose mismatching_square_brackets
src/parser/ds_lexer.lpp,784,mismatching_curly_bracers,mismatching curly braces,'}' rule,primary,mismatching | curly_bracers,mismatching_curly_bracers,wording: 'bracers' -> 'brackets' (also rename enum)
src/parser/ds_lexer.lpp,989,mismatching_parentheses,mismatching curly braces,SEMICOLON_CUR_CUR rule,primary,mismatching | curly_bracers,mismatching_curly_bracers,recategorize: text says curly but cerr is mismatching_parentheses
src/parser/ds_lexer.lpp,1005,mismatching_parentheses,mismatching curly braces,SEMICOLON_CUR_SQR rule,primary,mismatching | curly_bracers,mismatching_curly_bracers,recategorize: text says curly but cerr is mismatching_parentheses
src/parser/ds_lexer.lpp,1009,mismatching_parentheses,mismatching square braces,SEMICOLON_CUR_SQR rule,primary,mismatching | parens,mismatching_parens,recategorize: square braces; propose mismatching_square_brackets
src/parser/ds_lexer.lpp,1026,mismatching_parentheses,mismatching curly braces,COMMA_CUR_SQR rule,primary,mismatching | curly_bracers,mismatching_curly_bracers,recategorize: text says curly but cerr is mismatching_parentheses
src/parser/ds_lexer.lpp,1030,mismatching_parentheses,mismatching square braces,COMMA_CUR_SQR rule,primary,mismatching | parens,mismatching_parens,recategorize: square braces; propose mismatching_square_brackets
src/parser/ds_lexer.lpp,1047,mismatching_parentheses,mismatching square braces,SEMICOLON_SQR_SQR rule,primary,mismatching | parens,mismatching_parens,recategorize: square braces; propose mismatching_square_brackets
src/parser/ds_lexer.lpp,1064,mismatching_parentheses,mismatching square braces,COMMA_SQR_SQR rule,primary,mismatching | parens,mismatching_parens,recategorize: square braces; propose mismatching_square_brackets
src/parser/ds_lexer.lpp,1171,,mismatching keyword <kwd> in module <mod>,das_collect_keywords,primary,mismatching | name | module,mismatching_module_name,UNCLASSIFIED:keyword subject; missing cerr — defaults to unspecified
src/parser/ds_lexer.lpp,1181,,mismatching type function <fn> in module <mod>,das_collect_keywords,primary,mismatching | name | module,mismatching_module_name,UNCLASSIFIED:keyword/type_function subject; missing cerr — defaults to unspecified
src/parser/ds_parser.ypp,572,syntax_error,module name has to be first declaration,program rule,primary,invalid | module,invalid_module,recategorize: ordering not syntax_error
src/parser/ds_parser.ypp,621,module_already_has_a_name,this module already has a name <name>,module_declaration,primary,already_declared | module | name,already_declared_module_name,
src/parser/ds_parser.ypp,662,invalid_escape_sequence,invalid escape sequence,string_builder_body,primary,invalid | escape,invalid_escape,
src/parser/ds_parser.ypp,715,unsupported_read_macro,reader macro <name> not found,expr_reader,primary,lookup | macro,lookup_macro,
src/parser/ds_parser.ypp,722,unsupported_read_macro,too many options for the reader macro <name>,expr_reader,primary,ambiguous | macro,ambiguous_macro,
src/parser/ds_parser.ypp,725,syntax_error,expecting ~ after the reader macro,expr_reader,primary,invalid | macro,invalid_macro,
src/parser/ds_parser.ypp,768,invalid_option,option <name> is not allowed here,options_declaration,primary,invalid | options,invalid_options,
src/parser/ds_parser.ypp,1043,invalid_annotation,annotation <name> is not found,annotation_declaration_basic,primary,lookup | annotation,lookup_annotation,recategorize: it's a lookup miss not invalid
src/parser/ds_parser.ypp,1047,invalid_annotation,annotation <name> is not allowed here,annotation_declaration_basic,primary,invalid | annotation,invalid_annotation,
src/parser/ds_parser.ypp,1060,invalid_annotation,annotation <name> is not found,annotation_declaration_basic (with args),primary,lookup | annotation,lookup_annotation,recategorize: it's a lookup miss not invalid
src/parser/ds_parser.ypp,1064,invalid_annotation,annotation <name> is not allowed here,annotation_declaration_basic (with args),primary,invalid | annotation,invalid_annotation,
src/parser/ds_parser.ypp,1079,invalid_annotation,can only run logical operations on contracts,annotation_declaration ('!'),primary,invalid | annotation,invalid_annotation,
src/parser/ds_parser.ypp,1089,invalid_annotation,can only run logical operations on contracts,annotation_declaration (&&),primary,invalid | annotation,invalid_annotation,
src/parser/ds_parser.ypp,1094,invalid_annotation,can only run logical operations on contracts,annotation_declaration (&&),primary,invalid | annotation,invalid_annotation,
src/parser/ds_parser.ypp,1104,invalid_annotation,can only run logical operations on contracts,annotation_declaration (||),primary,invalid | annotation,invalid_annotation,
src/parser/ds_parser.ypp,1109,invalid_annotation,can only run logical operations on contracts,annotation_declaration (||),primary,invalid | annotation,invalid_annotation,
src/parser/ds_parser.ypp,1119,invalid_annotation,can only run logical operations on contracts,annotation_declaration (^^),primary,invalid | annotation,invalid_annotation,
src/parser/ds_parser.ypp,1124,invalid_annotation,can only run logical operations on contracts,annotation_declaration (^^),primary,invalid | annotation,invalid_annotation,
src/parser/ds_parser.ypp,1307,function_already_declared,function is already defined <mangled>,global_function_declaration,primary,already_declared | function,already_declared_function,
src/parser/ds_parser.ypp,1507,cant_pipe,can't pipe into [[ make structure ]]. it already has where closure,'<|' rule,primary,cant | expression,cant_expression,UNCLASSIFIED:pipe subject; wording: drop '[[ ]]' once gen2 is canonical
src/parser/ds_parser.ypp,1515,cant_pipe,can only pipe into function call or [[ make structure ]],'<|' rule,primary,cant | expression,cant_expression,UNCLASSIFIED:pipe subject; wording: drop '[[ ]]' once gen2 is canonical
src/parser/ds_parser.ypp,2466,syntax_error,structure field or class method annotation expected to remain on the same line,struct_variable_declaration,primary,invalid | annotation,invalid_annotation,recategorize: not syntax_error
src/parser/ds_parser.ypp,2778,enumeration_value_already_declared,enumeration already declared <name>,enum_list,primary,already_declared | enumerator,already_declared_enumerator,wording: 'enumeration already declared' -> 'enumeration value already declared'
src/parser/ds_parser.ypp,2793,enumeration_value_already_declared,enumeration value already declared <name>,enum_list,primary,already_declared | enumerator,already_declared_enumerator,
src/parser/ds_parser.ypp,2825,invalid_type,alias cannot be defined in terms of another alias <name>,single_alias,primary,invalid | type_alias,invalid_type_alias,
src/parser/ds_parser.ypp,2830,type_alias_already_declared,type alias is already defined <name>,single_alias,primary,already_declared | type_alias,already_declared_type_alias,
src/parser/ds_parser.ypp,3151,invalid_type,only <n> different bits are allowed in a bitfield,bitfield_type_declaration,primary,exceeds | bitfield,exceeds_bitfield,recategorize: it's exceeds not invalid_type
src/parser/ds_parser.ypp,3193,invalid_type,type declaration can't be used as array base type,type_declaration_no_options,primary,invalid | array | type,invalid_array_type,
src/parser/ds_parser.ypp,3196,invalid_type,macro can't be used as array base type,type_declaration_no_options,primary,invalid | array | type,invalid_array_type,
src/parser/ds_parser.ypp,3442,type_alias_already_declared,type alias is already defined <name>,tuple_alias_declaration,primary,already_declared | type_alias,already_declared_type_alias,
src/parser/ds_parser.ypp,3478,type_alias_already_declared,type alias is already defined <name>,variant_alias_declaration,primary,already_declared | type_alias,already_declared_type_alias,
src/parser/ds_parser.ypp,3517,invalid_type,only <n> different bits are allowed in a bitfield,bitfield_alias_declaration,primary,exceeds | bitfield,exceeds_bitfield,recategorize: it's exceeds not invalid_type
src/parser/ds_parser.ypp,3526,type_alias_already_declared,type alias is already defined <name>,bitfield_alias_declaration,primary,already_declared | type_alias,already_declared_type_alias,
src/parser/ds_parser.ypp,4098,,(dispatcher) das_yyfatalerror,das_yyfatalerror,primary,invalid | expression,invalid_expression,UNCLASSIFIED:dispatcher — cerr passed through from caller
src/parser/ds_parser.ypp,4104,syntax_error,(dispatcher) das_yyerror default,das_yyerror,primary,invalid | expression,invalid_expression,UNCLASSIFIED:dispatcher — defaults to syntax_error when caller passes none
src/parser/parser_impl.cpp,18,,(dispatcher) das2_yyerror -> g_Program->error,das2_yyerror,primary,invalid | expression,invalid_expression,UNCLASSIFIED:dispatcher — passes cerr through
src/parser/parser_impl.cpp,22,,(dispatcher) das_yyerror -> g_Program->error,das_yyerror,primary,invalid | expression,invalid_expression,UNCLASSIFIED:dispatcher — passes cerr through
src/parser/parser_impl.cpp,27,invalid_name,names starting with __ are reserved <name>,das_checkName,primary,invalid | name,invalid_name,
src/parser/parser_impl.cpp,123,cant_initialize,can't have default values in a type declaration,varDeclToTypeDecl,primary,cant | type,cant_type,UNCLASSIFIED:type-decl-default subject
src/parser/parser_impl.cpp,129,invalid_aka,type declaration can't have an aka,varDeclToTypeDecl,primary,invalid | type | aka,invalid_type_aka,UNCLASSIFIED:aka modifier
src/parser/parser_impl.cpp,157,annotation_not_found,annotation <name> not found,findAnnotation,primary,lookup | annotation,lookup_annotation,
src/parser/parser_impl.cpp,161,annotation_not_found,too many options for annotation <name>,findAnnotation,primary,ambiguous | annotation,ambiguous_annotation,recategorize: ambiguous not lookup
src/parser/parser_impl.cpp,179,invalid_annotation,macro [<name>] failed to apply to a function <fn>,runFunctionAnnotations,primary,runtime | annotation,runtime_annotation,
src/parser/parser_impl.cpp,189,invalid_annotation,<mangled> is not a function macro,runFunctionAnnotations,primary,invalid | annotation,invalid_annotation,
src/parser/parser_impl.cpp,213,invalid_aka,array comprehension can't have an aka,ast_arrayComprehension,primary,invalid | aka,invalid_aka,UNCLASSIFIED:aka subject
src/parser/parser_impl.cpp,244,invalid_override,can't derive from a sealed class or structure <name>,ast_structureName,primary,cant | structure | sealed,cant_structure_sealed,recategorize: sealed-derive not override
src/parser/parser_impl.cpp,252,structure_not_found,parent structure not found <name>,ast_structureName,primary,lookup | structure,lookup_structure,
